Basin_ID,Contour_ID,Height_min,Height_max,area (m2),Population,Land_use_1_value,Land_use_2_value
4,388,97,97.25,160056377.00,0,160056377.00,0
4,389,97.25,97.5,158456209.00,0,158456209.00,0
4,390,97.5,97.75,162641215.00,0,162641215.00,0
4,391,97.75,98,161866578.00,0,161866578.00,0
4,392,98,98.25,160093979.00,0,160093979.00,0
4,393,98.25,98.5,153947056.00,0,153947056.00,0
4,394,98.5,98.75,150149261.00,0,150149261.00,0
4,395,98.75,99,153870304.00,0,153870304.00,0
4,396,99,99.25,144702919.00,0,144702919.00,0
4,397,99.25,99.5,149261866.00,0,149261866.00,0
4,398,99.5,99.75,149107804.00,0,149107804.00,0
4,399,99.75,100,146479151.00,0,146479151.00,0
4,400,100,100.25,143846015.00,0,143846015.00,0
4,401,100.25,100.5,152189885.00,0,152189885.00,0
4,402,100.5,100.75,141442.38,0,141442.38,0
4,403,100.75,101,141088533.00,0,141088533.00,0
4,404,101,101.25,143189213.00,0,143189213.00,0
4,405,101.25,101.5,130843659.00,0,130843659.00,0
4,406,101.5,101.75,131339188.00,0,131339188.00,0
4,407,101.75,102,133163702.00,0,133163702.00,0
4,408,102,102.25,129465793.00,0,129465793.00,0
4,409,102.25,102.5,132648468.00,0,132648468.00,0
4,410,102.5,102.75,136891849.00,0,136891849.00,0
4,411,102.75,103,131332901.00,0,131332901.00,0
4,412,103,103.25,126444251.00,0,126444251.00,0
4,413,103.25,103.5,122618557.00,0,122618557.00,0
4,414,103.5,103.75,119593942.00,0,119593942.00,0
4,415,103.75,104,117598867.00,0,117598867.00,0
4,416,104,104.25,122031684.00,0,122031684.00,0
4,417,104.25,104.5,120553029.00,0,120553029.00,0
4,418,104.5,104.75,123337172.00,0,123337172.00,0
4,419,104.75,105,125667743.00,0,125667743.00,0
4,420,105,105.25,126313251.00,0,126313251.00,0
4,421,105.25,105.5,125101062.00,0,125101062.00,0
4,422,105.5,105.75,123126517.00,0,123126517.00,0
4,423,105.75,106,123441918.00,0,123441918.00,0
4,424,106,106.25,123763.01,0,123763.01,0
4,425,106.25,106.5,131473502.00,0,131473502.00,0
4,426,106.5,106.75,132106085.00,0,132106085.00,0
4,427,106.75,107,130641071.00,0,130641071.00,0
4,428,107,107.25,134695146.00,0,134695146.00,0
4,429,107.25,107.5,134270831.00,0,134270831.00,0
4,430,107.5,107.75,133265.37,0,133265.37,0
4,431,107.75,108,141388985.00,0,141388985.00,0
4,432,108,108.25,130707989.00,0,130707989.00,0
4,433,108.25,108.5,130295402.00,0,130295402.00,0
4,434,108.5,108.75,126001348.00,0,126001348.00,0
4,435,108.75,109,126956307.00,0,126956307.00,0
4,436,109,109.25,121912.23,0,121912.23,0
4,437,109.25,109.5,123283898.00,0,123283898.00,0
4,438,109.5,109.75,124635527.00,0,124635527.00,0
4,439,109.75,110,123087898.00,0,123087898.00,0
4,440,110,110.25,116778779.00,0,116778779.00,0
4,441,110.25,110.5,116964419.00,0,116964419.00,0
4,442,110.5,110.75,112292707.00,0,112292707.00,0
4,443,110.75,111,113527796.00,0,113527796.00,0
4,444,111,111.25,114359568.00,0,114359568.00,0
4,445,111.25,111.5,122142131.00,0,122142131.00,0
4,446,111.5,111.75,109371079.00,0,109371079.00,0
4,447,111.75,112,105533132.00,0,105533132.00,0
4,448,112,112.25,105557905.00,0,105557905.00,0
4,449,112.25,112.5,109248288.00,0,109248288.00,0
4,450,112.5,112.75,108623455.00,0,108623455.00,0
4,451,112.75,113,111752649.00,0,111752649.00,0
4,452,113,113.25,110304758.00,0,110304758.00,0
4,453,113.25,113.5,109530.28,0,109530.28,0
4,454,113.5,113.75,110096967.00,0,110096967.00,0
4,455,113.75,114,108639876.00,0,108639876.00,0
4,456,114,114.25,106921809.00,0,106921809.00,0
4,457,114.25,114.5,108670119.00,0,108670119.00,0
4,458,114.5,114.75,106423012.00,0,106423012.00,0
4,459,114.75,115,105481624.00,0,105481624.00,0
4,460,115,115.25,106722038.00,0,106722038.00,0
4,461,115.25,115.5,104934923.00,0,104934923.00,0
4,462,115.5,115.75,105937151.00,0,105937151.00,0
4,463,115.75,116,107808272.00,0,107808272.00,0
4,464,116,116.25,131200274.00,0,131200274.00,0
4,465,116.25,116.5,124217247.00,0,124217247.00,0
4,466,116.5,116.75,125366205.00,0,125366205.00,0
4,467,116.75,117,130355074.00,0,130355074.00,0
4,468,117,117.25,137204916.00,0,137204916.00,0
4,469,117.25,117.5,129991349.00,0,129991349.00,0
4,470,117.5,117.75,137107993.00,0,137107993.00,0
4,471,117.75,118,142797342.00,0,142797342.00,0
4,472,118,118.25,132377064.00,0,132377064.00,0
4,473,118.25,118.5,126218277.00,0,126218277.00,0
4,474,118.5,118.75,126199813.00,0,126199813.00,0
4,475,118.75,119,129697595.00,0,129697595.00,0
4,476,119,119.25,130010254.00,0,130010254.00,0
4,477,119.25,119.5,127613265.00,0,127613265.00,0
4,478,119.5,119.75,128206721.00,0,128206721.00,0
4,479,119.75,120,126450242.00,0,126450242.00,0
4,480,120,120.25,132631525.00,0,132631525.00,0
4,481,120.25,120.5,127914903.00,0,127914903.00,0
4,482,120.5,120.75,131165193.00,0,131165193.00,0
4,483,120.75,121,130352102.00,0,130352102.00,0
4,484,121,121.25,147109774.00,0,147109774.00,0
4,485,121.25,121.5,133953943.00,0,133953943.00,0
4,486,121.5,121.75,129718744.00,0,129718744.00,0
4,487,121.75,122,127807341.00,0,127807341.00,0
4,488,122,122.25,144031019.00,0,144031019.00,0
4,489,122.25,122.5,139181065.00,0,139181065.00,0
4,490,122.5,122.75,130421498.00,0,130421498.00,0
4,491,122.75,123,132802684.00,0,132802684.00,0
4,492,123,123.25,144314055.00,0,144314055.00,0
4,493,123.25,123.5,135170023.00,0,135170023.00,0
4,494,123.5,123.75,128640675.00,0,128640675.00,0
4,495,123.75,124,135230853.00,0,135230853.00,0
4,496,124,124.25,141460645.00,0,141460645.00,0
4,497,124.25,124.5,122926186.00,0,122926186.00,0
4,498,124.5,124.75,131253196.00,0,131253196.00,0
4,499,124.75,125,121799177.00,0,121799177.00,0
4,500,125,125.25,120669725.00,0,120669725.00,0
4,501,125.25,125.5,118547995.00,0,118547995.00,0
4,502,125.5,125.75,117999576.00,0,117999576.00,0
4,503,125.75,126,122332.47,0,122332.47,0
4,504,126,126.25,118488081.00,0,118488081.00,0
4,505,126.25,126.5,124431493.00,0,124431493.00,0
4,506,126.5,126.75,124734919.00,0,124734919.00,0
4,507,126.75,127,118551663.00,0,118551663.00,0
4,508,127,127.25,111795018.00,0,111795018.00,0
4,509,127.25,127.5,116704608.00,0,116704608.00,0
4,510,127.5,127.75,120535376.00,0,120535376.00,0
4,511,127.75,128,114463673.00,0,114463673.00,0
4,512,128,128.25,111437803.00,0,111437803.00,0
4,513,128.25,128.5,109996016.00,0,109996016.00,0
4,514,128.5,128.75,114787931.00,0,114787931.00,0
4,515,128.75,129,114446905.00,0,114446905.00,0
4,516,129,129.25,115937301.00,0,115937301.00,0
4,517,129.25,129.5,116732873.00,0,116732873.00,0
4,518,129.5,129.75,116907687.00,0,116907687.00,0
4,519,129.75,130,110462622.00,0,110462622.00,0
4,520,130,130.25,108886317.00,0,108886317.00,0
4,521,130.25,130.5,117043047.00,0,117043047.00,0
4,522,130.5,130.75,108259034.00,0,108259034.00,0
4,523,130.75,131,116766342.00,0,116766342.00,0
4,524,131,131.25,123525491.00,0,123525491.00,0
4,525,131.25,131.5,118896648.00,0,118896648.00,0
4,526,131.5,131.75,120662838.00,0,120662838.00,0
4,527,131.75,132,118463863.00,0,118463863.00,0
4,528,132,132.25,129080932.00,0,129080932.00,0
4,529,132.25,132.5,126928681.00,0,126928681.00,0
4,530,132.5,132.75,118393762.00,0,118393762.00,0
4,531,132.75,133,116829269.00,0,116829269.00,0
4,532,133,133.25,123896727.00,0,123896727.00,0
4,533,133.25,133.5,108383284.00,0,108383284.00,0
4,534,133.5,133.75,109535152.00,0,109535152.00,0
4,535,133.75,134,109571344.00,0,109571344.00,0
4,536,134,134.25,105413.51,0,105413.51,0
4,537,134.25,134.5,107715169.00,0,107715169.00,0
4,538,134.5,134.75,104851324.00,0,104851324.00,0
4,539,134.75,135,102240228.00,0,102240228.00,0
4,540,135,135.25,102893432.00,0,102893432.00,0
4,541,135.25,135.5,103431354.00,0,103431354.00,0
4,542,135.5,135.75,85668.67,0,85668.67,0
4,543,135.75,136,83779441.00,0,83779441.00,0
4,544,136,136.25,83789.33,0,83789.33,0
4,545,136.25,136.5,85644367.00,0,85644367.00,0
4,546,136.5,136.75,83499474.00,0,83499474.00,0
4,547,136.75,137,79529446.00,0,79529446.00,0
4,548,137,137.25,79035154.00,0,79035154.00,0
4,549,137.25,137.5,78332366.00,0,78332366.00,0
4,550,137.5,137.75,78180438.00,0,78180438.00,0
4,551,137.75,138,86082956.00,0,86082956.00,0
4,552,138,138.25,88236166.00,0,88236166.00,0
4,553,138.25,138.5,85026868.00,0,85026868.00,0
4,554,138.5,138.75,80714093.00,0,80714093.00,0
4,555,138.75,139,82952359.00,0,82952359.00,0
4,556,139,139.25,83798334.00,0,83798334.00,0
4,557,139.25,139.5,78318096.00,0,78318096.00,0
4,558,139.5,139.75,80217518.00,0,80217518.00,0
4,559,139.75,140,76107262.00,0,76107262.00,0
4,560,140,140.25,76799631.00,0,76799631.00,0
4,561,140.25,140.5,73946788.00,0,73946788.00,0
4,562,140.5,140.75,70965182.00,0,70965182.00,0
4,563,140.75,141,72608114.00,0,72608114.00,0
4,564,141,141.25,75134577.00,0,75134577.00,0
4,565,141.25,141.5,72168818.00,0,72168818.00,0
4,566,141.5,141.75,69450376.00,0,69450376.00,0
4,567,141.75,142,71612677.00,0,71612677.00,0
4,568,142,142.25,64725052.00,0,64725052.00,0
4,569,142.25,142.5,61376653.00,0,61376653.00,0
4,570,142.5,142.75,63045013.00,0,63045013.00,0
4,571,142.75,143,62844264.00,0,62844264.00,0
4,572,143,143.25,63114154.00,0,63114154.00,0
4,573,143.25,143.5,61965956.00,0,61965956.00,0
4,574,143.5,143.75,62850268.00,0,62850268.00,0
4,575,143.75,144,63792.93,0,63792.93,0
4,576,144,144.25,61156405.00,0,61156405.00,0
4,577,144.25,144.5,62211941.00,0,62211941.00,0
4,578,144.5,144.75,58180771.00,0,58180771.00,0
4,579,144.75,145,56222996.00,0,56222996.00,0
4,580,145,145.25,56927246.00,0,56927246.00,0
4,581,145.25,145.5,58101961.00,0,58101961.00,0
4,582,145.5,145.75,57845781.00,0,57845781.00,0
4,583,145.75,146,57887318.00,0,57887318.00,0
4,584,146,146.25,58797527.00,0,58797527.00,0
4,585,146.25,146.5,59103.15,0,59103.15,0
4,586,146.5,146.75,61831295.00,0,61831295.00,0
4,587,146.75,147,61098.54,0,61098.54,0
4,588,147,147.25,54647016.00,0,54647016.00,0
4,589,147.25,147.5,53109227.00,0,53109227.00,0
4,590,147.5,147.75,53320281.00,0,53320281.00,0
4,591,147.75,148,56945706.00,0,56945706.00,0
4,592,148,148.25,53911307.00,0,53911307.00,0
4,593,148.25,148.5,55110504.00,0,55110504.00,0
4,594,148.5,148.75,59921455.00,0,59921455.00,0
4,595,148.75,149,53538659.00,0,53538659.00,0
4,596,149,149.25,51545457.00,0,51545457.00,0
4,597,149.25,149.5,50174927.00,0,50174927.00,0
4,598,149.5,149.75,49125242.00,0,49125242.00,0
4,599,149.75,150,48443717.00,0,48443717.00,0
4,600,150,150.25,47715662.00,0,47715662.00,0
4,601,150.25,150.5,51120.93,0,51120.93,0
4,602,150.5,150.75,48454.86,0,48454.86,0
4,603,150.75,151,48809874.00,0,48809874.00,0
4,604,151,151.25,51012.3,0,51012.3,0
4,605,151.25,151.5,47668889.00,0,47668889.00,0
4,606,151.5,151.75,47480087.00,0,47480087.00,0
4,607,151.75,152,46937716.00,0,46937716.00,0
4,608,152,152.25,45626339.00,0,45626339.00,0
4,609,152.25,152.5,44671926.00,0,44671926.00,0
4,610,152.5,152.75,44680461.00,0,44680461.00,0
4,611,152.75,153,44515962.00,0,44515962.00,0
4,612,153,153.25,46315328.00,0,46315328.00,0
4,613,153.25,153.5,46152.01,0,46152.01,0
4,614,153.5,153.75,44935534.00,0,44935534.00,0
4,615,153.75,154,45003572.00,0,45003572.00,0
4,616,154,154.25,45142094.00,0,45142094.00,0
4,617,154.25,154.5,44234967.00,0,44234967.00,0
4,618,154.5,154.75,44163.16,0,44163.16,0
4,619,154.75,155,43658452.00,0,43658452.00,0
4,620,155,155.25,49555228.00,0,49555228.00,0
4,621,155.25,155.5,42596879.00,0,42596879.00,0
4,622,155.5,155.75,42276261.00,0,42276261.00,0
4,623,155.75,156,43053218.00,0,43053218.00,0
4,624,156,156.25,44664142.00,0,44664142.00,0
4,625,156.25,156.5,41964014.00,0,41964014.00,0
4,626,156.5,156.75,40609815.00,0,40609815.00,0
4,627,156.75,157,40500111.00,0,40500111.00,0
4,628,157,157.25,40335387.00,0,40335387.00,0
4,629,157.25,157.5,40095425.00,0,40095425.00,0
4,630,157.5,157.75,39392575.00,0,39392575.00,0
4,631,157.75,158,39375841.00,0,39375841.00,0
4,632,158,158.25,37641848.00,0,37641848.00,0
4,633,158.25,158.5,37369354.00,0,37369354.00,0
4,634,158.5,158.75,41456454.00,0,41456454.00,0
4,635,158.75,159,38980097.00,0,38980097.00,0
4,636,159,159.25,39797382.00,0,39797382.00,0
4,637,159.25,159.5,38974271.00,0,38974271.00,0
4,638,159.5,159.75,36293.56,0,36293.56,0
4,639,159.75,160,38367176.00,0,38367176.00,0
4,640,160,160.25,35438404.00,0,35438404.00,0
4,641,160.25,160.5,36188.85,0,36188.85,0
4,642,160.5,160.75,34887179.00,0,34887179.00,0
4,643,160.75,161,34633484.00,0,34633484.00,0
4,644,161,161.25,34509906.00,0,34509906.00,0
4,645,161.25,161.5,34897292.00,0,34897292.00,0
4,646,161.5,161.75,35456521.00,0,35456521.00,0
4,647,161.75,162,36243681.00,0,36243681.00,0
4,648,162,162.25,40502.23,0,40502.23,0
4,649,162.25,162.5,41702194.00,0,41702194.00,0
4,650,162.5,162.75,40390357.00,0,40390357.00,0
4,651,162.75,163,44974014.00,0,44974014.00,0
4,652,163,163.25,35899789.00,0,35899789.00,0
4,653,163.25,163.5,34172903.00,0,34172903.00,0
4,654,163.5,163.75,34008941.00,0,34008941.00,0
4,655,163.75,164,36648187.00,0,36648187.00,0
4,656,164,164.25,31809532.00,0,31809532.00,0
4,657,164.25,164.5,30754866.00,0,30754866.00,0
4,658,164.5,164.75,29937301.00,0,29937301.00,0
4,659,164.75,165,33988908.00,0,33988908.00,0
4,660,165,165.25,31643.77,0,31643.77,0
4,661,165.25,165.5,37233147.00,0,37233147.00,0
4,662,165.5,165.75,29738.36,0,29738.36,0
4,663,165.75,166,28647006.00,0,28647006.00,0
4,664,166,166.25,27620336.00,0,27620336.00,0
4,665,166.25,166.5,26781291.00,0,26781291.00,0
4,666,166.5,166.75,25453.74,0,25453.74,0
4,667,166.75,167,23123277.00,0,23123277.00,0
4,668,167,167.25,21610098.00,0,21610098.00,0
4,669,167.25,167.5,20740194.00,0,20740194.00,0
4,670,167.5,167.75,19267929.00,0,19267929.00,0
4,671,167.75,168,18291444.00,0,18291444.00,0
4,672,168,168.25,17841268.00,0,17841268.00,0
4,673,168.25,168.5,17417.61,0,17417.61,0
4,674,168.5,168.75,18373884.00,0,18373884.00,0
4,675,168.75,169,18089626.00,0,18089626.00,0
4,676,169,169.25,16477642.00,0,16477642.00,0
4,677,169.25,169.5,16007232.00,0,16007232.00,0
4,678,169.5,169.75,15827107.00,0,15827107.00,0
4,679,169.75,170,15651862.00,0,15651862.00,0
4,680,170,170.25,15394687.00,0,15394687.00,0
4,681,170.25,170.5,16950.86,0,16950.86,0
4,682,170.5,170.75,14981536.00,0,14981536.00,0
4,683,170.75,171,14883.79,0,14883.79,0
4,684,171,171.25,14559945.00,0,14559945.00,0
4,685,171.25,171.5,14403991.00,0,14403991.00,0
4,686,171.5,171.75,14753077.00,0,14753077.00,0
4,687,171.75,172,15339093.00,0,15339093.00,0
4,688,172,172.25,18631175.00,0,18631175.00,0
4,689,172.25,172.5,13943617.00,0,13943617.00,0
4,690,172.5,172.75,13838301.00,0,13838301.00,0
4,691,172.75,173,16927472.00,0,16927472.00,0
4,692,173,173.25,13437896.00,0,13437896.00,0
4,693,173.25,173.5,13196885.00,0,13196885.00,0
4,694,173.5,173.75,12482821.00,0,12482821.00,0
4,695,173.75,174,11607466.00,0,11607466.00,0
4,696,174,174.25,10732304.00,0,10732304.00,0
4,697,174.25,174.5,10468558.00,0,10468558.00,0
4,698,174.5,174.75,14351603.00,0,14351603.00,0
4,699,174.75,175,11646968.00,0,11646968.00,0
4,700,175,175.25,12137275.00,0,12137275.00,0
4,701,175.25,175.5,12154703.00,0,12154703.00,0
4,702,175.5,175.75,10754408.00,0,10754408.00,0
4,703,175.75,176,8328332.00,0,8328332.00,0
4,704,176,176.25,7835785.00,0,7835785.00,0
4,705,176.25,176.5,7794968.00,0,7794968.00,0
4,706,176.5,176.75,7874603.00,0,7874603.00,0
4,707,176.75,177,7913191.00,0,7913191.00,0
4,708,177,177.25,9089.55,0,9089.55,0
4,709,177.25,177.5,7644684.00,0,7644684.00,0
4,710,177.5,177.75,6468047.00,0,6468047.00,0
4,711,177.75,178,9387117.00,0,9387117.00,0
4,712,178,178.25,5362178.00,0,5362178.00,0
4,713,178.25,178.5,5010.1,0,5010.1,0
4,722,180.5,180.75,5530881.00,0,5530881.00,0
4,723,180.75,181,6222664.00,0,6222664.00,0
4,724,181,181.25,6893852.00,0,6893852.00,0
4,725,181.25,181.5,7879952.00,0,7879952.00,0
4,726,181.5,181.75,9331451.00,0,9331451.00,0
4,727,181.75,182,10200262.00,0,10200262.00,0
4,728,182,182.25,13232087.00,0,13232087.00,0
4,729,182.25,182.5,12930083.00,0,12930083.00,0
4,730,182.5,182.75,12718899.00,0,12718899.00,0
4,731,182.75,183,13411887.00,0,13411887.00,0
4,732,183,183.25,17598709.00,0,17598709.00,0
4,733,183.25,183.5,15031114.00,0,15031114.00,0
4,734,183.5,183.75,8548099.00,0,8548099.00,0
4,735,183.75,184,8213164.00,0,8213164.00,0
4,736,184,184.25,8597778.00,0,8597778.00,0
4,737,184.25,184.5,9379912.00,0,9379912.00,0
4,738,184.5,184.75,9984776.00,0,9984776.00,0
4,739,184.75,185,13695293.00,0,13695293.00,0
4,740,185,185.25,8892.67,0,8892.67,0
4,757,189.25,189.5,5733457.00,0,5733457.00,0
4,759,189.75,190,5885.58,0,5885.58,0
4,778,194.5,194.75,6579495.00,0,6579495.00,0
4,780,195,195.25,7862.44,0,7862.44,0
5,70,17.5,17.75,9688879.00,0,9688879.00,0
5,71,17.75,18,179321511.00,0,179321511.00,0
5,72,18,18.25,172172.51,0,172172.51,0
5,73,18.25,18.5,78608175.00,0,78608175.00,0
5,74,18.5,18.75,57576793.00,0,57576793.00,0
5,75,18.75,19,45226526.00,0,45226526.00,0
5,76,19,19.25,39904918.00,0,39904918.00,0
5,77,19.25,19.5,67816951.00,0,67816951.00,0
5,78,19.5,19.75,70915781.00,0,70915781.00,0
5,79,19.75,20,53987.13,0,53987.13,0
5,80,20,20.25,48484031.00,0,48484031.00,0
5,81,20.25,20.5,48905401.00,0,48905401.00,0
5,82,20.5,20.75,46468029.00,0,46468029.00,0
5,83,20.75,21,47137919.00,0,47137919.00,0
5,84,21,21.25,48605326.00,0,48605326.00,0
5,85,21.25,21.5,47871448.00,0,47871448.00,0
5,86,21.5,21.75,48942311.00,0,48942311.00,0
5,87,21.75,22,49702901.00,0,49702901.00,0
5,88,22,22.25,52077162.00,0,52077162.00,0
5,89,22.25,22.5,51940301.00,0,51940301.00,0
5,90,22.5,22.75,61412655.00,0,61412655.00,0
5,91,22.75,23,224808898.00,0,224808898.00,0
5,92,23,23.25,122595525.00,0,122595525.00,0
5,93,23.25,23.5,160371227.00,0,160371227.00,0
5,94,23.5,23.75,108486775.00,0,108486775.00,0
5,95,23.75,24,96965498.00,0,96965498.00,0
5,96,24,24.25,91984682.00,0,91984682.00,0
5,97,24.25,24.5,89142069.00,0,89142069.00,0
5,98,24.5,24.75,88771232.00,0,88771232.00,0
5,99,24.75,25,89901771.00,0,89901771.00,0
5,100,25,25.25,96322.8,0,96322.8,0
5,101,25.25,25.5,107475747.00,0,107475747.00,0
5,102,25.5,25.75,106006889.00,0,106006889.00,0
5,103,25.75,26,141566514.00,0,141566514.00,0
5,104,26,26.25,135408.89,0,135408.89,0
5,105,26.25,26.5,121702646.00,0,121702646.00,0
5,106,26.5,26.75,143007588.00,0,143007588.00,0
5,107,26.75,27,158835756.00,0,158835756.00,0
5,108,27,27.25,137129917.00,0,137129917.00,0
5,109,27.25,27.5,130328034.00,0,130328034.00,0
5,110,27.5,27.75,130942915.00,0,130942915.00,0
5,111,27.75,28,131083044.00,0,131083044.00,0
5,112,28,28.25,190489684.00,0,190489684.00,0
5,113,28.25,28.5,308132971.00,0,308132971.00,0
5,114,28.5,28.75,222430917.00,0,222430917.00,0
5,115,28.75,29,199623216.00,0,199623216.00,0
5,116,29,29.25,150299647.00,0,150299647.00,0
5,117,29.25,29.5,132954.14,0,132954.14,0
5,118,29.5,29.75,116906686.00,0,116906686.00,0
5,119,29.75,30,117742534.00,0,117742534.00,0
5,120,30,30.25,124963689.00,0,124963689.00,0
5,121,30.25,30.5,133910156.00,0,133910156.00,0
5,122,30.5,30.75,143795228.00,0,143795228.00,0
5,123,30.75,31,161690252.00,0,161690252.00,0
5,124,31,31.25,279217784.00,0,279217784.00,0
5,125,31.25,31.5,247201881.00,0,247201881.00,0
5,126,31.5,31.75,188418.04,0,188418.04,0
5,127,31.75,32,180789061.00,0,180789061.00,0
5,128,32,32.25,173190076.00,0,173190076.00,0
5,129,32.25,32.5,210007754.00,0,210007754.00,0
5,130,32.5,32.75,198102194.00,0,198102194.00,0
5,131,32.75,33,195226731.00,0,195226731.00,0
5,132,33,33.25,216647403.00,0,216647403.00,0
5,133,33.25,33.5,220949.29,0,220949.29,0
5,134,33.5,33.75,256226209.00,0,256226209.00,0
5,135,33.75,34,323825551.00,0,323825551.00,0
5,136,34,34.25,293846346.00,0,293846346.00,0
5,137,34.25,34.5,295821669.00,0,295821669.00,0
5,138,34.5,34.75,285980871.00,0,285980871.00,0
5,139,34.75,35,282360907.00,0,282360907.00,0
5,140,35,35.25,282256717.00,0,282256717.00,0
5,141,35.25,35.5,260780896.00,0,260780896.00,0
5,142,35.5,35.75,296108322.00,0,296108322.00,0
5,143,35.75,36,311238452.00,0,311238452.00,0
5,144,36,36.25,384850053.00,0,384850053.00,0
5,145,36.25,36.5,395713761.00,0,395713761.00,0
5,146,36.5,36.75,379442034.00,0,379442034.00,0
5,147,36.75,37,318342.7,0,318342.7,0
5,148,37,37.25,334265917.00,0,334265917.00,0
5,149,37.25,37.5,388128822.00,0,388128822.00,0
5,150,37.5,37.75,335720753.00,0,335720753.00,0
5,151,37.75,38,331161308.00,0,331161308.00,0
5,152,38,38.25,379696385.00,0,379696385.00,0
5,153,38.25,38.5,388209454.00,0,388209454.00,0
5,154,38.5,38.75,315769437.00,0,315769437.00,0
5,155,38.75,39,342636114.00,0,342636114.00,0
5,156,39,39.25,319310858.00,0,319310858.00,0
5,157,39.25,39.5,299251339.00,0,299251339.00,0
5,158,39.5,39.75,297053601.00,0,297053601.00,0
5,159,39.75,40,288069307.00,0,288069307.00,0
5,160,40,40.25,257797268.00,0,257797268.00,0
5,161,40.25,40.5,253460378.00,0,253460378.00,0
5,162,40.5,40.75,240553221.00,0,240553221.00,0
5,163,40.75,41,246450126.00,0,246450126.00,0
5,164,41,41.25,250614574.00,0,250614574.00,0
5,165,41.25,41.5,254089843.00,0,254089843.00,0
5,166,41.5,41.75,241634289.00,0,241634289.00,0
5,167,41.75,42,235660542.00,0,235660542.00,0
5,168,42,42.25,252209911.00,0,252209911.00,0
5,169,42.25,42.5,259767199.00,0,259767199.00,0
5,170,42.5,42.75,269143875.00,0,269143875.00,0
5,171,42.75,43,275305493.00,0,275305493.00,0
5,172,43,43.25,285351527.00,0,285351527.00,0
5,173,43.25,43.5,370577751.00,0,370577751.00,0
5,174,43.5,43.75,289463.68,0,289463.68,0
5,175,43.75,44,333144651.00,0,333144651.00,0
5,176,44,44.25,287671691.00,0,287671691.00,0
5,177,44.25,44.5,247609809.00,0,247609809.00,0
5,178,44.5,44.75,250517715.00,0,250517715.00,0
5,179,44.75,45,273346532.00,0,273346532.00,0
5,180,45,45.25,250337614.00,0,250337614.00,0
5,181,45.25,45.5,232599454.00,0,232599454.00,0
5,182,45.5,45.75,194376459.00,0,194376459.00,0
5,183,45.75,46,172863909.00,0,172863909.00,0
5,184,46,46.25,170850776.00,0,170850776.00,0
5,185,46.25,46.5,181030279.00,0,181030279.00,0
5,186,46.5,46.75,189040719.00,0,189040719.00,0
5,187,46.75,47,189058378.00,0,189058378.00,0
5,188,47,47.25,190588408.00,0,190588408.00,0
5,189,47.25,47.5,185224507.00,0,185224507.00,0
5,190,47.5,47.75,185993053.00,0,185993053.00,0
5,191,47.75,48,197014124.00,0,197014124.00,0
5,192,48,48.25,237927694.00,0,237927694.00,0
5,193,48.25,48.5,234227012.00,0,234227012.00,0
5,194,48.5,48.75,232728703.00,0,232728703.00,0
5,195,48.75,49,225700888.00,0,225700888.00,0
5,196,49,49.25,234269377.00,0,234269377.00,0
5,197,49.25,49.5,228789463.00,0,228789463.00,0
5,198,49.5,49.75,246319827.00,0,246319827.00,0
5,199,49.75,50,263835003.00,0,263835003.00,0
5,200,50,50.25,252599591.00,0,252599591.00,0
5,201,50.25,50.5,297283171.00,0,297283171.00,0
5,202,50.5,50.75,250743583.00,0,250743583.00,0
5,203,50.75,51,233028844.00,0,233028844.00,0
5,204,51,51.25,210746189.00,0,210746189.00,0
5,205,51.25,51.5,207583.84,0,207583.84,0
5,206,51.5,51.75,205091.28,0,205091.28,0
5,207,51.75,52,193084903.00,0,193084903.00,0
5,208,52,52.25,192805357.00,0,192805357.00,0
5,209,52.25,52.5,196309566.00,0,196309566.00,0
5,210,52.5,52.75,194339338.00,0,194339338.00,0
5,211,52.75,53,193252089.00,0,193252089.00,0
5,212,53,53.25,197701939.00,0,197701939.00,0
5,213,53.25,53.5,193133933.00,0,193133933.00,0
5,214,53.5,53.75,196226.9,0,196226.9,0
5,215,53.75,54,215729969.00,0,215729969.00,0
5,216,54,54.25,207163123.00,0,207163123.00,0
5,217,54.25,54.5,218779539.00,0,218779539.00,0
5,218,54.5,54.75,208516306.00,0,208516306.00,0
5,219,54.75,55,207725558.00,0,207725558.00,0
5,220,55,55.25,198517.85,0,198517.85,0
5,221,55.25,55.5,196457979.00,0,196457979.00,0
5,222,55.5,55.75,196084239.00,0,196084239.00,0
5,223,55.75,56,191748425.00,0,191748425.00,0
5,224,56,56.25,186001305.00,0,186001305.00,0
5,225,56.25,56.5,178374433.00,0,178374433.00,0
5,226,56.5,56.75,177453237.00,0,177453237.00,0
5,227,56.75,57,171909997.00,0,171909997.00,0
5,228,57,57.25,168755432.00,0,168755432.00,0
5,229,57.25,57.5,176496892.00,0,176496892.00,0
5,230,57.5,57.75,164998124.00,0,164998124.00,0
5,231,57.75,58,160115239.00,0,160115239.00,0
5,232,58,58.25,152780177.00,0,152780177.00,0
5,233,58.25,58.5,152769.09,0,152769.09,0
5,234,58.5,58.75,187914538.00,0,187914538.00,0
5,235,58.75,59,174393057.00,0,174393057.00,0
5,236,59,59.25,174906815.00,0,174906815.00,0
5,237,59.25,59.5,203881946.00,0,203881946.00,0
5,238,59.5,59.75,183491307.00,0,183491307.00,0
5,239,59.75,60,182850938.00,0,182850938.00,0
5,240,60,60.25,208137119.00,0,208137119.00,0
